Rank,Author,Score
2514,"David  Duffy Economic and Social Research Institute (ESRI), Dublin, Ireland",120
2514,"Bert  Scholtens Faculteit Economie en Bedrijfskunde, Rijksuniversiteit Groningen, Groningen, Netherlands",120
2514,"Maria L. Loureiro Departamento de Fundamentos da Análise Económica, Facultade de Ciencias Económicas e Empresariais, Universidade de Santiago de Compostela, Santiago de Compostela, Spain",120
2514,"Jerome  Pouyet Théorie Économique, Modélisation, Application (THEMA), Université de Cergy-Pontoise, Cergy-Pontoise, FranceDépartement d'Économie, ESSEC Business School, Cergy-Pontoise, France",120
2514,"Andrew F. Haughwout Research and Statistics Group, Federal Reserve Bank of New York, New York City, New York (USA)",120
2514,"Yongsheng  Xu Department of Economics, Andrew Young School of Policy Studies, Georgia State University, Atlanta, Georgia (USA)",120
2514,"Kent D. Olson Department of Applied Economics, College of Agricultural, Food, and Environmental Sciences, University of Minnesota-St. Paul, St. Paul, Minnesota (USA)",120
2514,"Christopher  Woodruff Oxford Poverty and Human Development Initiative (OPHI), Department of International Development (Queen Elizabeth House), Oxford University, Oxford, United Kingdom",120
2514,"Gabriele  Camera Economic Science Institute (ESI), Argyros School of Business and Economics, Chapman University, Orange, California (USA)",120
2514,"Stephane  Mussard Département de Droit, Économie et Gestion, Université de Nîmes, Nîmes, France",120
2514,"Tomas J Philipson Harris School of Public Policy, University of Chicago, Chicago, Illinois (USA)",120
2514,Haider  Khan,120
2514,"Olivier  L'Haridon Centre de Recherche en Économie et Management (CREM), Rennes/Caen, France",120
2514,"Joachim  Schleich Fraunhofer-Institut für System- und Innovationsforschung (ISI), Fraunhofer-Gesellschaft, Karlsruhe, GermanyGrenoble École de Management, Grenoble, France",120
2514,"John Paul Dunne Southern Africa Labour and Development Research Unit (SALDRU), School of Economics, Faculty of Commerce, University of Cape Town, Cape Town, South Africa",120
2514,"Jean  Bonnet Centre de Recherche en Économie et Management (CREM), Rennes/Caen, France",120
2514,"Patricia  Crifo Centre de Recherche en Économie et Statistique (CREST), Palaiseau, France",120
2514,"David  Donaldson Vancouver School of Economics, University of British Columbia, Vancouver, Canada",120
2514,"Fernando  Estrada Facultad de Economía, Universidad Externado de Colombia, Bogotá, Colombia",120
2564,"Rafael  Repullo Centro de Estudios Monetarios y Financieros (CEMFI), Madrid, Spain",119
2564,"Richard  Paap Econometrisch Instituut, Faculteit der Economische Wetenschappen, Erasmus Universiteit Rotterdam, Rotterdam, Netherlands",119
2564,"Robert J R Elliott Department of Economics, University of Birmingham, Birmingham, United Kingdom",119
2564,"Diego  Comin Economics Department, Dartmouth College, Hanover, New Hampshire (USA)",119
2564,"John Matthew Reilly Sloan School of Management, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",119
2564,"Ramu  Govindasamy Department of Agricultural, Food and Resource Economics, Rutgers University-New Brunswick, New Brunswick, New Jersey (USA)",119
2564,"Luc  Christiaensen World Bank Group, Washington, District of Columbia (USA)",119
2564,"Bas  van der Klaauw School of Business and Economics, Vrije Universiteit Amsterdam, Amsterdam, Netherlands",119
2564,"Francesco  Bogliacino Facultad de Ciencias Económicas, Universidad Nacional de Colombia, Bogotá, ColombiaCentro de Investigaciones para el Desarrollo, Facultad de Ciencias Económicas, Universidad Nacional de Colombia, Bogotá, Colombia",119
2564,"Roger  Lagunoff Economics Department, Georgetown University, Washington, District of Columbia (USA)",119
2564,"Ariane  Lambert-Mogiliansky Paris School of Economics, Paris, France",119
2564,"Jana  Lippelt ifo Institut - Leibniz-Institut für Wirtschaftsforschung an der Universität München e.V., München, Germany",119
2564,"Leo K. Simon Department of Agricultural and Resource Economics, University of California-Berkeley, Berkeley, California (USA)",119
2564,"Rosina  Moreno Grup d'Anàlisi Quantitativa Regional, Institut de Recerca en Economia Aplicada (IREA), Facultat d'Economia i Empresa, Universitat de Barcelona, Barcelona, Spain",119
2564,"Claudio A Agostini Escuela de Gobierno, Universidad Adolfo Ibáñez, Santiago, Chile",119
2564,"Luiz  de Mello Economics Department, Organisation de Coopération et de Développement Économiques (OCDE), Paris, France",119
2564,"Julie L. Hotchkiss Economic Research Department, Federal Reserve Bank of Atlanta, Atlanta, Georgia (USA)",119
2564,"Henk  Folmer Economische Geografie/Vastgoedkunde, Faculteit der Ruimtelijke Wetenschappen, Rijksuniversiteit Groningen, Groningen, Netherlands",119
2564,"Raffaella  Sadun Strategy Unit, Harvard Business School, Harvard University, Cambridge, Massachusetts (USA)Centre for Economic Performance (CEP), London School of Economics (LSE), London, United Kingdom",119
2564,"William F. Shughart IIDepartment of Economics and Finance, Jon M. Huntsman School of Business, Utah State University, Logan, Utah (USA)",119
2564,"Lars Peter  Osterdal Økonomisk Institut, Copenhagen Business School, Frederiksberg, Denmark",119
2564,"Claudiu Tiberiu Albulescu Facultatea de Management în Producţie şi Transporturi, Universitatea Politehnica Timişoara, Timişoara, Romania",119
2564,"Mika  Maliranta Kilpailuvirasto, Government of Finland, Helsinki, Finland",119
2564,"Benoit  Mojon Bank for International Settlements (BIS), Basel, Switzerland",119
2564,"Sumit  Agarwal Department of Economics, National University of Singapore (NUS), Singapore, Singapore",119
2564,"Nicolas  Gravel Centre de Sciences Humaines (CSH), New Delhi, India",119
2564,"Ila  Patnaik National Institute of Public Finance and Policy, New Delhi, India, India",119
2564,"Jushan  Bai Department of Economics, School of Arts and Sciences, Columbia University, New York City, New York (USA)",119
2564,"Gert  Peersman Faculteit Economie en Bedrijfskunde, Universiteit Gent, Gent, Belgium",119
2564,"Alessandra  Casella Department of Economics, School of Arts and Sciences, Columbia University, New York City, New York (USA)",119
2564,"Chantal  Le Mouel Laboratoire Études et Recherches Économiques (SMART-LERECO), Département ECOSOCIO - Économie et Sciences Sociales pour l'Agriculture, l'Alimentation et l'Environnement (SAE2), Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement (INRAE), Rennes/Nantes, France",119
2564,"Michael  Reed Department of Agricultural Economics, University of Kentucky, Lexington, Kentucky (USA)",119
2564,"Richard T. Carson Department of Economics, University of California-San Diego (UCSD), La Jolla, California (USA)",119
2564,"Bernard  Sinclair-Desgagne SKEMA Business School, Lille, France",119
2564,"Elisabetta  Iossa Dipartimento di Economia e Finanza, Facoltà di Economia, Università degli Studi di Roma ""Tor Vergata"", Roma, Italy",119
2564,"Ben  Craig Federal Reserve Bank of Cleveland, Cleveland, Ohio (USA)",119
2564,"Richard J. Gilbert Department of Economics, University of California-Berkeley, Berkeley, California (USA)",119
2564,"Mariano  Tommasi Departamento de Economía, Universidad de San Andrés, Buenos Aires, Argentina",119
2564,"Eric B Rasmusen Department of Business Economics and Public Policy, Kelley School of Business, Indiana University, Bloomington, Indiana (USA)",119
2564,"Ulrich  Fritsche Fachgebiet Volkswirtschaftlehre, Fachbereich Sozialökonomie, Universität Hamburg, Hamburg, Germany",119
2604,"Subhash C. Ray Department of Economics, University of Connecticut, Storrs, Connecticut (USA)",118
2604,"Michael  Goujon Centre d'Études et de Recherches sur le Développement International (CERDI), École d'Économie, Université Clermont Auvergne, Clermont-Ferrand, France",118
2604,"Moritz  Schularick Wirtschaftswissenschaftlicher Fachbereich, Rheinische Friedrich-Wilhelms-Universität Bonn, Bonn, Germany",118
2604,"Wolfgang  Lechthaler Institut für Weltwirtschaft (IfW), Kiel, Germany",118
2604,"Thomas Iver Wahl Department of Agribusiness and Applied Economics, North Dakota State University, Fargo, North Dakota (USA)",118
2604,"Bharat  Trehan Federal Reserve Bank of San Francisco, San Francisco, California (USA)Economic Research, Federal Reserve Bank of San Francisco, San Francisco, California (USA)",118
2604,Jack  Hirshleifer †,118
2604,"Henry  Thompson Department of Economics, Auburn University, Auburn, Alabama (USA)",118
2604,"Jeffrey  Alwang Department of Agricultural and Applied Economics, Virginia Polytechnic Institute and State University (Virginia Tech), Blacksburg, Virginia (USA)",118
2604,"Craig  Burnside Department of Economics, Duke University, Durham, North Carolina (USA)",118
2604,"James R. Barth Department of Finance, College of Business, Auburn University, Auburn, Alabama (USA)",118
2604,Michael  Fertig †,118
2604,"Liangjun  Su School of Economics, Singapore Management University, Singapore, Singapore",118
2604,"John C. Bergstrom Department of Agricultural and Applied Economics, University of Georgia, Athens, Georgia (USA)",118
2604,"Gilles  Postel-Vinay Paris School of Economics, Paris, France",118
2604,"Nigel  Rice Centre for Health Economics, Department of Economics and Related Studies, University of York, York, United Kingdom",118
2604,"Peter  Skott Department of Economics, University of Massachusetts-Amherst, Amherst, Massachusetts (USA)",118
2604,"Nicolas  Carayol Groupe de Recherche en Économie Théorique et Appliquée (GREThA), Université de Bordeaux, Bordeaux, France",118
2604,"Vladimir  Gligorov Wiener Institut für Internationale Wirtschaftsvergleiche (WIIW), Wien, Austria",118
2604,"Lars  Sorgard Institutt for samfunnsøkonomi, Norges Handelshøyskole (NHH), Bergen, Norway",118
2604,"Robert M. Feinberg Department of Economics, American University, Washington, District of Columbia (USA)",118
2604,"Murat  Yildizoglu Groupe de Recherche en Économie Théorique et Appliquée (GREThA), Université de Bordeaux, Bordeaux, France",118
2604,"Hakan  Yilmazkuday Department of Economics, Florida International University, Miami, Florida (USA)",118
2604,"Felix  Kubler Institut für Banking und Finance (Institut für Schweizerisches Bankwesen), Wirtschaftswissenschaftliche Fakutät, Universität Zürich, Zürich, SwitzerlandSwiss Finance Institute, Genève/Zürich, Switzerland",118
2604,Yoshiro  Tsutsui,118
2604,"Alvaro  Escribano Departamento de Economía, Universidad Carlos III de Madrid, Madrid, Spain",118
2604,"Lixin Colin Xu World Bank Group, Washington, District of Columbia (USA)Economics Research, World Bank Group, Washington, District of Columbia (USA)",118
2604,"James L. Seale Jr.Food and Resource Economics Department, University of Florida, Gainesville, Florida (USA)",118
2604,"Fabio  Ghironi Department of Economics, University of Washington, Seattle, Washington (USA)",118
2604,"Bruno  Crepon Centre de Recherche en Économie et Statistique (CREST), Palaiseau, France",118
2604,"Guillermo  Cruces Centro de Estudios Distributivos, Laborales y Sociales (CEDLAS), Facultad de Ciencias Económicas, Universidad Nacional de La Plata, La Plata, Argentina",118
2604,"George-Marios  Angeletos Economics Department, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",118
2604,"V  Bhaskar Department of Economics, University of Texas-Austin, Austin, Texas (USA)",118
2604,"Soyoung  Kim Division of Economics, Seoul National University, Seoul, South Korea",118
2604,"Michael  Wueger Österreichisches Institut für Wirtschaftsforschung (WIFO), Wien, Austria",118
2604,Luca  Gori,118
2604,Georg  Erber,118
2604,"Niamh M. Brennan School of Business, University College Dublin, Dublin, Ireland",118
2604,"Joseph P. Newhouse National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",118
2604,"Andreu  Mas-Colell Departament d'Economia i Empresa, Universitat Pompeu Fabra, Barcelona Graduate School of Economics (Barcelona GSE), Barcelona, Spain",118
2604,"Hans-Theo  Normann Düsseldorf Institute for Competition Economics (DICE), Wirtschaftswissenschaftliche Fakultät, Heinriche-Heine-Universität Düsseldorf, Düsseldorf, Germany",118
2604,"Par  Osterholm Handelshögskolan, Örebro Universitet, Örebro, Sweden",118
2604,"Manabu  Asai Faculty of Economics, Soka University, Hachioji, Japan",118
2604,"Michael T. Belongia Department of Economics, University of Mississippi, University, Mississippi (USA)",118
2648,Dale T. Mortensen †,117
2648,"Amy  Finkelstein Economics Department, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",117
2648,"Julia Maria Woerz Oesterreichische Nationalbank, Wien, Austria",117
2648,"George R.G. Clarke Division of International Banking & Finance Studies, Texas A&M International University, Laredo, Texas (USA)",117
2648,"Ann E. Harrison Walter A. Haas School of Business, University of California-Berkeley, Berkeley, California (USA)",117
2648,"Claudia  Olivetti Economics Department, Dartmouth College, Hanover, New Hampshire (USA)",117
2648,"Frank M. Fossen Economics Department, University of Nevada-Reno, Reno, Nevada (USA)",117
2648,"Panayotis G. Michaelides Laboratory of Theoretical and Applied Economics, School of Applied Mathematics and Physical Sciences, National Technical University of Athens, Athens, Greece",117
2648,"Rolf  Van der Velden Researchcentrum voor Onderwijs en Arbeidsmarkt (ROA), Maastricht University, Maastricht, Netherlands",117
2648,"Christopher R. Udry Department of Economics, Northwestern University, Evanston, Illinois (USA)",117
2648,"Ronald Demos Lee Center on the Economics and Demography of Aging (CEDA), University of California-Berkeley, Berkeley, California (USA)",117
2648,"Michael  Waldman Johnson Graduate School of Management, Cornell University, Ithaca, New York (USA)",117
2648,"Gary George Madden Curtin Business School, Curtin University, Perth, AustraliaCommunication Economics and Electronic Markets (CEEM) Research Centre, Curtin Business School, Curtin University, Perth, Australia",117
2648,"Pol  Antras Department of Economics, Harvard University, Cambridge, Massachusetts (USA)",117
2648,"John  Moore School of Economics, University of Edinburgh, Edinburgh, United Kingdom",117
2648,"Matthew T. Holt Department of Agricultural and Applied Economics, Virginia Polytechnic Institute and State University (Virginia Tech), Blacksburg, Virginia (USA)",117
2648,"Eddie  Dekel Department of Economics, Northwestern University, Evanston, Illinois (USA)Eitan Berglas School of Economics, Tel Aviv University, Tel Aviv, Israel",117
2648,Abdul  Qayyum †,117
2648,"Samuel  Bentolila Centro de Estudios Monetarios y Financieros (CEMFI), Madrid, Spain",117
2648,"Frank A.G. Den Butter School of Business and Economics, Vrije Universiteit Amsterdam, Amsterdam, Netherlands",117
2648,"Christoph  Weiss Institut für Volkswirtschaftspolitik und Industrieökonomie, Department Volkswirtschaft, WU Wirtschaftsuniversität Wien, Wien, Austria",117
2648,"Spiros  Bougheas School of Economics, University of Nottingham, Nottingham, United Kingdom",117
2648,"George  Loewenstein Department of Social and Decision Sciences, Carnegie Mellon University, Pittsburgh, Pennsylvania (USA)",117
2648,"Pushkar  Maitra Department of Economics, Monash Business School, Monash University, Melbourne, Australia",117
2648,"Pascale  Motel Combes Centre d'Études et de Recherches sur le Développement International (CERDI), École d'Économie, Université Clermont Auvergne, Clermont-Ferrand, FranceÉcole d'Économie, Université Clermont Auvergne, Clermont-Ferrand, France",117
2648,"Guido  Friebel Abteilung Management und Mikroökonomik, Fachbereich Wirtschaftswissenschaft, Goethe Universität Frankfurt am Main, Frankfurt am Main, Germany",117
2648,"William B.P. Robson C. D. Howe Institute, Toronto, Canada",117
2648,"Ernesto  Stein Inter-American Development Bank, Washington, District of Columbia (USA)",117
2648,"Roberto  Patuelli Dipartimento di Scienze Economiche, Alma Mater Studiorum - Università di Bologna, Bologna, Italy",117
2648,Alan M. Rugman †,117
2648,"Matthias  Busse Fakultät für Wirtschaftswissenschaft, Ruhr-Universität Bochum, Bochum, Germany",117
2648,"Loren  Brandt Department of Economics, University of Toronto, Toronto, Canada",117
2648,"Pengfei  Wang Department of Economics, Business School, Hong Kong University of Science and Technology (HKUST), Kowloon, Hong KongHSBC Business School, Peking University, Beijing, China",117
2648,"Kent Gerard Matthews Cardiff Business School, Cardiff University, Cardiff, United Kingdom",117
2648,"Naci H. Mocan Department of Economics, Ourso College of Business, Louisiana State University, Baton Rouge, Louisiana (USA)",117
2648,"Anindya  Banerjee Department of Economics, University of Birmingham, Birmingham, United Kingdom",117
2648,"Dorothea  Kubler Abteilung ""Verhalten auf Märkten"", Wissenschaftszentrum Berlin für Sozialforschung (WZB), Berlin, Germany",117
2648,"Bernardo  Guimaraes Escola de Economia de São Paulo (EESP), Fundação Getúlio Vargas (FGV), São Paulo, Brazil",117
2648,"Eugenio  Proto Department of Economics, Adam Smith Business School, University of Glasgow, Glasgow, United Kingdom",117
2648,"Paul C. Winters International Fund for Agricultural Development (IFAD), United Nations, Roma, Italy",117
2648,"Andrew Thomas Young Department of Economics, College of Business and Economics, West Virginia University, Morgantown, West Virginia (USA)",117
2648,"Mikhail  Golosov Department of Economics, University of Chicago, Chicago, Illinois (USA)",117
2648,"Philippe  Delacote Bureau d'Économie Théorique et Appliquée (BETA), Nancy/Strasbourg, France",117
2648,"Kelvin George Balcombe Department of Food Economics and Marketing, School of Agriculture, Policy and Development, University of Reading, Reading, United Kingdom",117
2648,"John V. Winters Department of Economics, Iowa State University, Ames, Iowa (USA)",117
2648,"Madhu  Khanna Department of Agricultural and Consumer Economics, University of Illinois at Urbana-Champaign, Urbana-Champaign, Illinois (USA)",117
2648,"Francisco J. Ruge-Murcia Department of Economics, McGill University, Montréal, Canada",117
2648,"Michael  Lokshin Europe and Central Asia Region, World Bank Group, Washington, District of Columbia (USA)",117
2648,Michaela  Trippl,117
2697,"Solomon William Polachek Department of Economics, State University of New York-Binghamton (SUNY), Binghamton, New York (USA)",116
2697,"Syed Jawad Hussain  Shahzad Montpellier Business School, Montpellier, France",116
2697,"William R. Zame Department of Economics, University of California-Los Angeles (UCLA), Los Angeles, California (USA)",116
2697,Bradley T. Ewing,116
2697,Monique  Florenzano †,116
2697,"Maria Teresa Ramirez-Giraldo Banco de la Republica de Colombia, Bogotá, Colombia",116
2697,"David  Stadelmann Rechts- und Wirtschaftswissenschaftliche Fakultät, Universität Bayreuth, Bayreuth, Germany",116
2697,"Martina  Lawless Economic and Social Research Institute (ESRI), Dublin, Ireland",116
2697,"Sushanta K. Mallick School of Business and Management, Queen Mary University of London, London, United Kingdom",116
2697,"Robert H. Haveman Economics Department, University of Wisconsin-Madison, Madison, Wisconsin (USA)",116
2697,"Emmanuel  Mamatzakis Department of Management, Birkbeck College, London, United Kingdom",116
2697,"Ligia Alba Melo Becerra Banco de la Republica de Colombia, Bogotá, Colombia",116
2697,"Jeffrey C. Fuhrer Mossavar-Rahmani Center for Business and Government, Kennedy School of Government, Harvard University, Cambridge, Massachusetts (USA)",116
2697,Michael J. Dueker †,116
2697,"Kevin X. D. Huang Department of Economics, Vanderbilt University, Nashville, Tennessee (USA)",116
2697,"Stephan Lothar Thomsen Wirtschaftswissenschaftliche Fakultät, Leibniz Universität Hannover, Hannover, Germany",116
2697,"Martin  Kahanec Central European Labour Studies Institute (CELSI), Bratislava, Slovakia",116
2697,"Juan Fernando Vargas Facultad de Economía, Universidad del Rosario, Santa Fe de Bogotá, Colombia",116
2697,"Bettina  Peters Leibniz-Zentrum für Europäische Wirtschaftsforschung (ZEW), Mannheim, Germany",116
2697,"Richard  Arena Groupe de REcherche en Droit, Économie, Gestion (GREDEG), Institut Supérieur d'Économie et Management (ISEM), Université de Nice-Sophia Antipolis, Nice, France",116
2697,"Hideo  Konishi Department of Economics, Boston College, Chestnut Hill, Massachusetts (USA)",116
2697,"Thomas  Lubik Economic Research Division, Federal Reserve Bank of Richmond, Richmond, Virginia (USA)",116
2697,"Frederic  Robert-Nicoud Geneva School of Economics and Management, Université de Genève, Genève, Switzerland",116
2697,"Frédéric  Reynès Centre de recherche en Économie (OFCE), Sciences économiques, Sciences Po, Paris, France",116
2697,"Arnaud  Chevalier Department of Economics, Royal Holloway, Egham, United Kingdom",116
2697,"Clemens J.M. Kool Vakgroep Algemene Economie, School of Business and Economics, Maastricht University, Maastricht, Netherlands",116
2697,"Marco  Battaglini Center for Analytic Economics, Department of Economics, Cornell University, Ithaca, New York (USA)",116
2697,"Richard Stanley Gray Department of Agricultural and Resource Economics, University of Saskatchewan, Saskatoon, Canada",116
2697,"Graciela Laura Kaminsky Department of Economics, George Washington University, Washington, District of Columbia (USA)",116
2697,"Wolfgang  Buchholz Institut für Volkswirtschaftlehre einschließlich Ökonometrie, Wirtschaftswissenschaftliche Fakultät, Universität Regensburg, Regensburg, GermanyCESifo, München, Germany",116
2697,"Rodney Edward Falvey School of Business, Bond University, Gold Coast, Australia",116
2697,"John H. Kagel Department of Economics, Ohio State University, Columbus, Ohio (USA)",116
2697,"Franz  Sinabell Österreichisches Institut für Wirtschaftsforschung (WIFO), Wien, Austria",116
2697,"Syed Abul Basher Department of Economics, Faculty of Business and Economics, East West University, Dhaka, Bangladesh",116
2697,"Maik  Wolters Volkswirtschaftliches Institut, Wirtschaftswissenschaftliche Fakultät, Bayerische Julius-Maximilians-Universität Würzburg, Würzburg, Germany",116
2697,"Adriana  Kugler McCourt School of Public Policy, Georgetown University, Washington, District of Columbia (USA)",116
2697,"Hassan  Benchekroun Department of Economics, McGill University, Montréal, Canada",116
2697,"Gregory  Udell Department of Finance, Kelley School of Business, Indiana University, Bloomington, Indiana (USA)",116
2735,"Julien  Matheron Banque de France, Paris, France",115
2735,"Elena  Carletti Dipartimento di Finanza, Università Commerciale Luigi Bocconi, Milano, ItalyInnocenzo Gasparini Institute for Economic Research (IGIER), Università Commerciale Luigi Bocconi, Milano, Italy",115
2735,Stephen A. Ross †,115
2735,"Jean-Claude  Berthelemy Centre d'Économie de la Sorbonne, Université Paris 1 (Panthéon-Sorbonne), Paris, France",115
2735,"Matteo G. Richiardi Institute for Social and Economic Research (ISER), University of Essex, Colchester, United Kingdom",115
2735,"Florence  Naegelen Centre de Recherche sur les Stratégies Économiques (CRESE), UFR des Sciences Juridiques, Économiques, Politiques et de Gestion, Université de Franche-Comté, Besançon, France",115
2735,"Aysegul  Sahin Department of Economics, University of Texas-Austin, Austin, Texas (USA)",115
2735,"Neil  Foster-McGregor United Nations University-Maastricht Economic Research Institute of Innovation and Technology (UNU-MERIT), Maastricht, Netherlands",115
2735,"Howard  Bodenhorn John E. Walker Department of Economics, College of Business and Behavioral Science, Clemson University, Clemson, South Carolina (USA)",115
2735,"Dennis  Novy Department of Economics, University of Warwick, Coventry, United Kingdom",115
2735,"Peter T. Leeson Economics Department, George Mason University, Fairfax, Virginia (USA)",115
2735,"Ashish  Arora Fuqua School of Business, Duke University, Durham, North Carolina (USA)",115
2735,"Anjani  Kumar International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",115
2735,"Marisa  Bucheli Departamento de Economía, Facultad de Ciencias Sociales, Universidad de la República, Montevideo, Uruguay",115
2735,Markus  Lang,115
2735,"Pierre  Picard Centre de Recherche en Économie et Statistique (CREST), Palaiseau, France",115
2735,"Richard H. Clarida Department of Economics, School of Arts and Sciences, Columbia University, New York City, New York (USA)",115
2735,"Liam  Delaney Geary Institute, University College Dublin, Dublin, IrelandSchool of Economics, University College Dublin, Dublin, Ireland",115
2735,"V. Joseph  Hotz Department of Economics, Duke University, Durham, North Carolina (USA)",115
2735,"Jean-Michel  Zakoian Centre de Recherche en Économie et Statistique (CREST), Palaiseau, France",115
2735,"Paulo M. M. Rodrigues Banco de Portugal, Lisboa, PortugalSchool of Business and Economics, Universidade Nova de Lisboa, Lisboa, Portugal",115
2735,"Jesus  Felipe Asian Development Bank, Manila, Philippines",115
2735,Catherine J. Morrison Paul †,115
2735,"Sergey  Drobyshevsky Gaidar Institute for Economic Policy, Moscow, Russia",115
2735,"Christoph  Trebesch Institut für Weltwirtschaft (IfW), Kiel, Germany",115
2735,"Luigi  Mittone Dipartimento di Economia e Management, Università degli Studi di Trento, Trento, Italy",115
2735,"Ulrich  Witt Max-Planck-Institut für Ökonomik, Max-Planck-Gesellschaft, Jena, Germany",115
2735,"Etienne  Billette de Villemeur Lille Économie et Management (LEM), FranceFaculty of Economics and Social Sciences, Université de Lille, Lille, France",115
2735,"Michael K. Wohlgenant Department of Agricultural and Resource Economics, North Carolina State University, Raleigh, North Carolina (USA)",115
2735,"Patrick Antoine Pintus Groupement de Recherche en Économie Quantitative d'Aix-Marseille (GREQAM), École d'Économie d'Aix-Marseille, Aix-Marseille Université, Marseille, France",115
2735,"Satya R. Chakravarty Economic Research Unit, Indian Statistical Institute, Calcutta, India",115
2735,"Lynda  Khalaf Department of Economics, Carleton University, Ottawa, CanadaCentre for Monetary and Financial Economics (CMFE), Department of Economics, Carleton University, Ottawa, Canada",115
2735,"Carlo Alberto  Magni Centro Studi di Banca e Finanza (CEFIN), Dipartimento di Economia ""Marco Biagi"", Università degli Studi di Modena e Reggio Emilia, Modena, Italy",115
2735,"Gregory  Clark Economics Department, University of California-Davis, Davis, California (USA)",115
2735,"Jean-Luc  De Meulemeester Centre Emile Bernheim, Solvay Brussels School of Economics and Management, Université Libre de Bruxelles, Bruxelles, Belgium",115
2735,"Juan Pablo  Nicolini Research Department, Federal Reserve Bank of Minneapolis, Minneapolis, Minnesota (USA)",115
2735,"Anna  Vignoles Institute for Fiscal Studies (IFS), London, United Kingdom",115
2735,"Atish  Ghosh International Monetary Fund (IMF), Washington, District of Columbia (USA)",115
2735,"Eyal  Winter Department of Economics, Management School, Lancaster University, Lancaster, United Kingdom",115
2735,"Drusilla K. Brown Department of Economics, Tufts University, Medford, Massachusetts (USA)",115
2735,"Venus Khim-Sen Liew Faculty of Economics and Business, Universiti Malaysia Sarawak, Samarahan, Malaysia",115
2735,"Peter John Dolton Department of Economics, Sussex Business School, University of Sussex, Brighton, United Kingdom",115
2735,"Randall  Jackson Regional Research Institute (RRI), West Virginia University, Morgantown, West Virginia (USA)",115
2735,"Joop  Hartog Amsterdam School of Economics, Faculteit Economie en Bedrijfskunde, Universiteit van Amsterdam, Amsterdam, NetherlandsAmsterdams Instituut voor ArbeidsStudies (AIAS), Universiteit van Amsterdam, Amsterdam, Netherlands",115
2735,"Helena Skyt Nielsen Institut for Økonomi, Aarhus Universitet, Aarhus, Denmark",115
2735,"Andrew  Metrick School of Management, Yale University, New Haven, Connecticut (USA)",115
2735,"David  Huffman Department of Economics, University of Pittsburgh, Pittsburgh, Pennsylvania (USA)",115
2735,"Alan Donald Woodland School of Economics, UNSW Business School, UNSW Sydney, Sydney, Australia",115
2783,"Johann  Scharler Institut für Wirtschaftstheorie, -politik und -geschichte, Fakultät für Volkswirtschaft und Statistik, Leopold-Franzens-Universität Innsbruck, Innsbruck, Austria",114
2783,"Guido  Ascari Department of Economics, Oxford University, Oxford, United Kingdom",114
2783,"Ladislav  Kristoufek Institut ekonomických studií, Univerzita Karlova v Praze, Praha, Czech Republic",114
2783,"Miet  Maertens Afdeling Landbouw- en Voedseleconomie, KU Leuven, Leuven, Belgium",114
2783,"Pedro Pita Barros School of Business and Economics, Universidade Nova de Lisboa, Lisboa, Portugal",114
2783,"Murray  Leibbrandt Southern Africa Labour and Development Research Unit (SALDRU), School of Economics, Faculty of Commerce, University of Cape Town, Cape Town, South Africa",114
2783,"Jennifer  Hunt Department of Economics, Rutgers University-New Brunswick, New Brunswick, New Jersey (USA)",114
2783,"Jesus  Gonzalo Departamento de Economía, Universidad Carlos III de Madrid, Madrid, Spain",114
2783,"Akos  Valentinyi School of Economics, University of Manchester, Manchester, United Kingdom",114
2783,"Paola  Sapienza Department of Finance, Kellogg Graduate School of Management, Northwestern University, Evanston, Illinois (USA)",114
2783,"Dennis  Epple Department of Economics, Tepper School of Business Administration, Carnegie Mellon University, Pittsburgh, Pennsylvania (USA)",114
2783,"Kjetil  Storesletten Økonomisk institutt, Universitetet i Oslo, Oslo, Norway",114
2783,"Helder Ferreira de Mendonca Ciências Econômicas, Universidade Federal Fluminense, Niterói, Brazil",114
2783,"Pedro L. Valls Pereira Escola de Economia de São Paulo (EESP), Fundação Getúlio Vargas (FGV), São Paulo, Brazil",114
2783,"Thorvaldur  Gylfason Centre for Economic Policy Research (CEPR), London, United Kingdom",114
2783,"Harry Anthony Patrinos World Bank Group, Washington, District of Columbia (USA)",114
2783,"Thomas  Zwick Betriebswirtschaftliches Institut, Wirtschaftswissenschaftliche Fakultät, Bayerische Julius-Maximilians-Universität Würzburg, Würzburg, Germany",114
2783,"Joep  Sonnemans Centre for Research in Experimental Economics and Political Decision-Making (CREED), Faculteit Economie en Bedrijfskunde, Universiteit van Amsterdam, Amsterdam, Netherlands",114
2783,"Yongsung  Chang Division of Economics, Seoul National University, Seoul, South Korea",114
2783,"Joze P. Damijan Ekonomska fakuteta, Univerza v Ljubljani, Ljubljana, Slovenia",114
2783,"Rafael  Di Tella Business, Government and the International Economy (BGIE) Unit, Harvard Business School, Harvard University, Cambridge, Massachusetts (USA)",114
