Rank,Author,Score
2502,"John  Kennan Economics Department, University of Wisconsin-Madison, Madison, Wisconsin (USA)",15
2502,"William Alexander Darity Jr.Sanford School of Public Policy, Duke University, Durham, North Carolina (USA)Department of Economics, Duke University, Durham, North Carolina (USA)",15
2502,"Richard K. Green Lusk Center for Real Estate, Marshall School of Business, University of Southern California, Los Angeles, California (USA)",15
2502,Ehud  Lehrer,15
2502,"Gabriele  Galati de Nederlandsche Bank, Amsterdam, Netherlands",15
2502,"Charles Yuji Horioka Research Institute for Economics and Business Administration (RIEB), Kobe University, Kobe, Japan",15
2502,"Raul  Ramos Grup d'Anàlisi Quantitativa Regional, Institut de Recerca en Economia Aplicada (IREA), Facultat d'Economia i Empresa, Universitat de Barcelona, Barcelona, Spain",15
2502,"Erik  Stam Tjalling C. Koopmans Research Institute, School of Economics, Universiteit Utrecht, Utrecht, NetherlandsSchool of Economics, Universiteit Utrecht, Utrecht, Netherlands",15
2502,"Elie I. Bouri Faculté de Gestion et Sciences Commerciales, Université du Saint-Esprit de Kaslik, Jounieh, Lebanon",15
2502,"Luca  Gambetti Departament d'Economia i Història Econòmica, Universitat Autònoma de Barcelona, Barcelona Graduate School of Economics (Barcelona GSE), Barcelona, Spain",15
2502,"Nora Claudia Lustig Department of Economics, Tulane University, New Orleans, Louisiana (USA)",15
2502,"Simon  Sosvilla-Rivero Instituto Complutense de Analisis Economico (ICAE), Facultad de Ciencias Económicas y Empresariales, Universidad Complutense de Madrid, Madrid, Spain",15
2502,"Guido  Menzio Department of Economics, New York University (NYU), New York City, New York (USA)",15
2502,"Andreas M Fischer Istituto di Economia, Università Carlo Cattaneo (LIUC), Castellanza, Italy",15
2502,"Jeffrey H. Bergstrand Department of Finance, Mendoza College of Business, University of Notre Dame, South Bend, Indiana (USA)Department of Economics, University of Notre Dame, South Bend, Indiana (USA)",15
2502,"Todd B. Walker Department of Economics, Indiana University, Bloomington, Indiana (USA)",15
2502,"Lynne G. Zucker National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",15
2502,"Ralph  De Haas European Bank for Reconstruction and Development (EBRD), London, United Kingdom",15
2502,John E Beasley,15
2502,"Tom  Engsted Center for Research in Econometric Analysis of Time Series (CREATES), Institut for Økonomi, Aarhus Universitet, Aarhus, Denmark",15
2502,"Roman  Horvath Institut ekonomických studií, Univerzita Karlova v Praze, Praha, Czech Republic",15
2502,"Peter J Hammond Department of Economics, University of Warwick, Coventry, United Kingdom",15
2502,"Elena  Katok Smeal College of Business Administration, Pennsylvania State University, State College, Pennsylvania (USA)",15
2502,"Colin  Carter Department of Agricultural and Resource Economics, University of California-Davis, Davis, California (USA)",15
2502,"L. Vanessa  Smith Department of Economics and Related Studies, University of York, York, United Kingdom",15
2502,"Hui  Tong Research Department, International Monetary Fund (IMF), Washington, District of Columbia (USA)",15
2502,"Alexander  Michaelides Business School, Imperial College, London, United Kingdom",15
2502,"Joseph P. Hughes Department of Economics, Rutgers University-New Brunswick, New Brunswick, New Jersey (USA)",15
2502,"Ines  Macho-Stadler Unitat de Fonaments de l'Anàlisi Econòmica, Departament d'Economia i Història Econòmica, Universitat Autònoma de Barcelona, Barcelona Graduate School of Economics (Barcelona GSE), Barcelona, Spain",15
2502,"Eric Baird French Department of Economics, University College London (UCL), London, United Kingdom",15
2502,"Michel  Moreaux Toulouse School of Economics (TSE), Toulouse, France",15
2502,"Loukas  Karabarbounis Department of Economics, University of Minnesota, Minneapolis, Minnesota (USA)",15
2502,Bruno  De Borger,15
2502,"Michael  Burton Agricultural and Resource Economics, UWA School of Agriculture and Environment, University of Western Australia, Perth, Australia",15
2502,Marc  Flandreau,15
2502,"Jordi  Surinach Grup d'Anàlisi Quantitativa Regional, Institut de Recerca en Economia Aplicada (IREA), Facultat d'Economia i Empresa, Universitat de Barcelona, Barcelona, Spain",15
2502,"Alexander  Ludwig Leibniz-Institut für Finanzmarktforschung SAFE (Sustainable Architecture for Finance in Europe), Germany",15
2502,Ajit  Singh †,15
2502,"Jan  Babecky Česká Národní Banka, Praha, Czech Republic",15
2502,"Oleg  Itskhoki Department of Economics, Princeton University, Princeton, New Jersey (USA)",15
2502,"Klaus  Rennings Leibniz-Zentrum für Europäische Wirtschaftsforschung (ZEW), Mannheim, Germany",15
2502,"Enrico  Santarelli Dipartimento di Scienze Economiche, Alma Mater Studiorum - Università di Bologna, Bologna, Italy",15
2502,"Julia  Lane Furman Center for Real Estate and Urban Policy, Wagner Graduate School of Public Service, New York University (NYU), New York City, New York (USA)",15
2502,"Jonathan  Wadsworth Department of Economics, Royal Holloway, Egham, United Kingdom",15
2502,"Peter Charles Boxall Department of Resource Economics and Environmental Sociology (REES), University of Alberta, Edmonton, Canada",15
2502,"Bhaven N. Sampat Department of Health Policy and Management, Mailman School of Public Health, Columbia University, New York City, New York (USA)",15
2502,"Tim  Callan Geary Institute, University College Dublin, Dublin, Ireland",15
2502,"Jean  Boivin Bank of Canada, Ottawa, Canada",15
2502,"Suleyman  Basak London Business School (LBS), London, United Kingdom",15
2502,"Jean-Michel  Zakoian Centre de Recherche en Économie et Statistique (CREST), Palaiseau, France",15
2502,Iris  Bohnet,15
2502,"Charles Richard Bean Economics Department, London School of Economics (LSE), London, United Kingdom",15
2502,"Kelley  Pace Ourso College of Business, Louisiana State University, Baton Rouge, Louisiana (USA)",15
2502,"Timothy J. Foxon Science Policy Research Unit (SPRU), Sussex Business School, University of Sussex, Brighton, United Kingdom",15
2502,"David T. Robinson Finance Area, Fuqua School of Business, Duke University, Durham, North Carolina (USA)National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",15
2502,"David Neil Laband Department of Economics, Auburn University, Auburn, Alabama (USA)",15
2502,"Charles Quanwei Cao PBC School of Finance, Tsinghua University, Beijing, China",15
2502,"Jose  Mata Faculté des Hautes Études Commerciales (HEC), Université de Lausanne, Lausanne, Switzerland",15
2502,"Renee  Adams School of Banking and Finance, UNSW Business School, UNSW Sydney, Sydney, Australia",15
2502,"Andrea  Roventini Laboratory of Economics and Management (LEM), Scuola Superiore Sant'Anna, Pisa, Italy",15
2502,"McKinley L. Blackburn Economics Department, Darla Moore School of Business, University of South Carolina, Columbia, South Carolina (USA)",15
2502,"Patrik  Soderholm Instituionen för ekonomi, teknik og samhälle, Luleå Tekniska Universitet, Luleå, Sweden",15
2502,"Stephan  Marette Économie Publique, Département ECOSOCIO - Économie et Sciences Sociales pour l'Agriculture, l'Alimentation et l'Environnement (SAE2), Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement (INRAE), Paris-Grignon, France",15
2502,"Ralph  Koijen London Business School (LBS), London, United Kingdom",15
2502,"Vijayendra  Rao Economics Research, World Bank Group, Washington, District of Columbia (USA)",15
2502,"Kjell G. Nyborg Institut für Banking und Finance (Institut für Schweizerisches Bankwesen), Wirtschaftswissenschaftliche Fakutät, Universität Zürich, Zürich, Switzerland",15
2502,"Amihai  Glazer Department of Economics, University of California-Irvine, Irvine, California (USA)",15
2502,"Gary  King Institute for Quantitative Social Science, Harvard University, Cambridge, Massachusetts (USA)",15
2502,"Roope  Uusitalo Kauppakorkeakoulu, Jyväskylän yliopisto, Jyväskylä, Finland",15
2502,"Ehsan U. Choudhri Department of Economics, Carleton University, Ottawa, CanadaCentre for Monetary and Financial Economics (CMFE), Department of Economics, Carleton University, Ottawa, Canada",15
2502,"Rodrigo Reis Soares Insper Instituto de Ensino e Pesquisa, São Paulo, Brazil",15
2502,"Michael Rupert Peneder Österreichisches Institut für Wirtschaftsforschung (WIFO), Wien, Austria",15
2502,"Alexia  Furnkranz-Prskawetz Institut für Stochastik und Wirtschaftsmathematik, Technische Universität Wien, Wien, Austria",15
2502,"Yacov  Tsur Department of Environmental Economics and Management, Hebrew University of Jerusalem, Rehovot, IsraelCenter for Agricultural Economic Research (CAER), Hebrew University of Jerusalem, Jerusalem, Israel",15
2502,"Daniel  Levy Department of Economics, Bar Ilan University, Ramat-Gan, Israel",15
2502,"Catherine  Tucker Sloan School of Management, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",15
2502,"Piti  Disyatat Puey Ungphakorn Institute for Economic Research (PIER), Bangkok, Thailand",15
2502,"Eric  Edmonds Economics Department, Dartmouth College, Hanover, New Hampshire (USA)",15
2502,"Andrzej  Skrzypacz Graduate School of Business, Stanford University, Stanford, California (USA)",15
2502,"Nir  Jaimovich UBS International Center of Economics in Society, Institut für Volkswirtschaftslehre, Wirtschaftswissenschaftliche Fakutät, Universität Zürich, Zürich, Switzerland",15
2502,"Pekka  Ilmakunnas Taloustieteen Laitos, Kauppakorkeakoulu, Aalto-yliopisto, Helsinki, Finland",15
2502,"Heinrich W. Ursprung Fachbereich Wirtschaftswissenschaften, Universität Konstanz, Konstanz, Germany",15
2502,"John Philip Rust Economics Department, Georgetown University, Washington, District of Columbia (USA)",15
2502,"Christopher M. Meissner Economics Department, University of California-Davis, Davis, California (USA)",15
2502,"Avner  Greif Department of Economics, Stanford University, Stanford, California (USA)",15
2502,David S. Evans,15
2502,"Silvia  Fabiani Banca d'Italia, Roma, Italy",15
2502,"Warwick J. McKibbin Centre for Applied Macroeconomic Analysis (CAMA), Crawford School of Public Policy, Australian National University, Canberra, Australia",15
2502,"Glenn C Blomquist Department of Economics, Carol Martin Gatton College of Business and Economics, University of Kentucky, Lexington, Kentucky (USA)",15
2502,"Stale  Navrud School of Economics and Business, Norges miljø- og biovitenskapelig universitet, Ås, Norway",15
2502,"Frederic  Robert-Nicoud Geneva School of Economics and Management, Université de Genève, Genève, Switzerland",15
2502,"Motty  Perry Department of Economics, University of Warwick, Coventry, United Kingdom",15
2502,"Robert J. Johnston Economics Department, Clark University, Worcester, Massachusetts (USA)",15
2502,"Shigeyuki  Hamori Faculty of Economics, Kobe University, Kobe, Japan",15
2502,"Karen  Macours Paris School of Economics, Paris, France",15
2502,"Ralph  Chami International Monetary Fund (IMF), Washington, District of Columbia (USA)",15
2502,"James  Vickery Research and Statistics Group, Federal Reserve Bank of New York, New York City, New York (USA)Federal Reserve Bank of New York, New York City, New York (USA)",15
2502,"Tomas  Sjostrom Department of Economics, Rutgers University-New Brunswick, New Brunswick, New Jersey (USA)",15
2502,"Joseph Gerson Pearlman Department of Economics, City University, London, United Kingdom",15
2502,"C. N.  Teulings Faculteit Economie en Bedrijfskunde, Universiteit van Amsterdam, Amsterdam, Netherlands",15
2502,"Elena Ivanova Ianchovichina World Bank Group, Washington, District of Columbia (USA)",15
2502,"Ulrich  Witt Max-Planck-Institut für Ökonomik, Max-Planck-Gesellschaft, Jena, Germany",15
2502,"Barry P. Bosworth Economic Studies, Brookings Institution, Washington, District of Columbia (USA)",15
2502,"Nicholas S Souleles Wharton School of Business, University of Pennsylvania, Philadelphia, Pennsylvania (USA)",15
2502,"Daniel  Aaronson Federal Reserve Bank of Chicago, Chicago, Illinois (USA)",15
2502,"Zhao-Hua  Wang Center for Energy and Environmental Policy Research (CEEP), Beijing Institute of Technology, Beijing, China",15
2502,"Bengt-Ake  Lundvall IKE Gruppen, Institut for Økonomi og Ledelse, Aalborg Universitet, Aalborg, Denmark",15
2502,"John  Micklewright Department of Social Sciences, Institute of Education, University College London (UCL), London, United Kingdom",15
2502,"Patrick  Francois Vancouver School of Economics, University of British Columbia, Vancouver, Canada",15
2502,"Joseph P. Kaboski Department of Economics, University of Notre Dame, South Bend, Indiana (USA)",15
2502,"Peter  Kort https://www.tilburguniversity.edu/research/economics-and-management/graduate-school, School of Economics and Management, Universiteit van Tilburg, Tilburg, Netherlands",15
2502,Melvin J. Hinich †,15
2502,"Giovanni Andrea Cornia Dipartimento di Scienze per l'Economia e l'Impresa, Scuola di Economia e Management, Università degli Studi di Firenze, Firenze, Italy",15
2502,Robert M. Stern †,15
2502,"David  Parsley Owen Graduate School of Management, Vanderbilt University, Nashville, Tennessee (USA)",15
2502,"Dierk  Herzer Fächergruppe Volkswirtschaftslehre, Helmut Schmidt Universität Hamburg, Hamburg, Germany",15
2502,"Krishna  Pendakur Department of Economics, Simon Fraser University, Burnaby, Canada",15
2502,"Richard A. Brecher Department of Economics, Carleton University, Ottawa, Canada",15
2502,"Gareth Donald Myles School of Economics, University of Adelaide, Adelaide, Australia",15
2502,"Knut Einar  Rosendahl School of Economics and Business, Norges miljø- og biovitenskapelig universitet, Ås, Norway",15
2502,"Linxiu  Zhang Center for Chinese Agricultural Policy (CCAP), Chinese Academy of Sciences, Beijing, China",15
2502,"Steinar  Holden Økonomisk institutt, Universitetet i Oslo, Oslo, Norway",15
2502,"Warren E. Weber Federal Reserve Bank of Atlanta, Atlanta, Georgia (USA)Bank of Canada, Ottawa, Canada",15
2502,"Madeline  Zavodny Department of Economics and Geography, University of North Florida, Jacksonville, Florida (USA)",15
2502,"Helen  Simpson School of Economics, Finance and Management, University of Bristol, Bristol, United Kingdom",15
2502,"George  Hondroyiannis Bank of Greece, Athens, GreeceDepartment of Home Economics and Ecology, Harokopio University, Athens, Greece",15
2502,"David  Laidler Department of Economics, University of Western Ontario, London, Canada",15
2502,Gordon  Tullock †,15
2502,"Joann  Jasiak Department of Economics, York University, Toronto, Canada",15
2502,"John  Giles Economics Research, World Bank Group, Washington, District of Columbia (USA)",15
2502,"Ferdinand Akthar Gul Department of Accounting, Business School, Deakin University, Melbourne, Australia",15
2502,"Douglas Lee Miller Department of Policy Analysis and Management, College of Human Ecology, Cornell University, Ithaca, New York (USA)",15
2502,"Chun-Ping  Chang College of Business and Information, Shih Chien University, Kaohsiung, Taiwan",15
2502,"Joseph Carl Cooper Economic Research Service, Department of Agriculture, Government of the United States, Washington, District of Columbia (USA)",15
2502,"Bjorn Terje Asheim Centre for Innovation, Research and Competence in the Learning Economy (CIRCLE), Lunds Universitet, Lund, Sweden",15
2502,Bob  van der Zwaan,15
2502,"Mun Sing Ho Resources for the Future (RFF), Washington, District of Columbia (USA)",15
2502,Mark E. Doms,15
2502,"Jose M. Pastor Departament d'Anàlisi Económica, Facultad de Economía, Universidad de València, València, Spain",15
2502,"Frederic  Vermeulen Centrum voor Economische Studiën, Faculteit Economie en Bedrijfswetenschappen, KU Leuven, Leuven, Belgium",15
2502,"Joseph  Zeira Department of Economics, Hebrew University of Jerusalem, Jerusalem, Israel",15
2502,"William D. Lastrapes Department of Economics, Terry College of Business, University of Georgia, Athens, Georgia (USA)",15
2502,"David C. Ling Warrington College of Business, University of Florida, Gainesville, Florida (USA)",15
2502,"Sarah Louise Smith School of Economics, Finance and Management, University of Bristol, Bristol, United Kingdom",15
2502,"Kai  Li Finance Division, Sauder School of Business, University of British Columbia, Vancouver, Canada",15
2502,"Gordon B. Dahl Department of Economics, University of California-San Diego (UCSD), La Jolla, California (USA)",15
2502,"Diana  Hancock Federal Reserve Board (Board of Governors of the Federal Reserve System), Washington, District of Columbia (USA)",15
2502,"Mehdi  Farsi Institut de recherches économiques (IRENE), Faculté des sciences économiques (FSE), Université de Neuchâtel, Neuchâtel, Switzerland",15
2502,"Renee A. Fry-McKibbin Centre for Applied Macroeconomic Analysis (CAMA), Crawford School of Public Policy, Australian National University, Canberra, Australia",15
2502,"Monica  Billio Dipartimento di Economia, Università Ca' Foscari Venezia, Venezia, Italy",15
2502,"Nancy Lin Rose Economics Department, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)",15
2502,"Arild  Angelsen School of Economics and Business, Norges miljø- og biovitenskapelig universitet, Ås, Norway",15
2502,"Lisa Ann Cameron Melbourne Institute of Applied Economic and Social Research (MIAESR), Faculty of Business and Economics, University of Melbourne, Melbourne, Australia",15
2502,"Susanne M. Schennach Economics Department, Brown University, Providence, Rhode Island (USA)",15
2502,"Jose M. Labeaga Departamento de Análisis Econonómico II, Facultad de Ciencias Económicas y Empresariales, Universidad Nacional de Educatión a Distancia, Madrid, Spain",15
2502,"Khalid  Sekkat Centre Emile Bernheim, Solvay Brussels School of Economics and Management, Université Libre de Bruxelles, Bruxelles, Belgium",15
2502,"Thomas A. Mroz Department of Economics, Andrew Young School of Policy Studies, Georgia State University, Atlanta, Georgia (USA)",15
2502,"Sylvie  Démurger Groupe d'Analyse et de Théorie Économique Lyon St-Étienne (GATE Lyon St-Étienne), Université de Lyon, Lyon, France",15
2502,Luca  Benati,15
2502,"Thomas H. McInish Department of Economics, Fogelman College of Business and Economics, University of Memphis, Memphis, Tennessee (USA)",15
2502,"V  Bhaskar Department of Economics, University of Texas-Austin, Austin, Texas (USA)",15
2502,"Panu  Poutvaara ifo Institut - Leibniz-Institut für Wirtschaftsforschung an der Universität München e.V., München, Germany",15
2502,"Ning  Zhang College of Economics, Jinan University, Guangzhou, China",15
2502,"Roland Gerhard Fryer Department of Economics, Harvard University, Cambridge, Massachusetts (USA)",15
2502,"Stephen Koch Swallow Department of Agricultural and Resource Economics, University of Connecticut, Storrs, Connecticut (USA)",15
2502,"Fredrik  Sjoholm Nationalekonomiska Institutionen, Ekonomihögskolan, Lunds Universitet, Lund, Sweden",15
2502,"Paul Anthony Dorosh International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",15
2502,"Manfred  Zeller Institut für Agrar- und Sozialökonomie in den Tropen und Subtropen, Fakultät Agrarwissenschaften, Universität Hohenheim, Hohenheim, Germany",15
2502,"J Scott Shonkwiler Department of Agricultural and Applied Economics, University of Georgia, Athens, Georgia (USA)",15
2502,"Martin Robert Weale Business School, King's College London, London, United KingdomDepartment of Political Economy, King's College London, London, United Kingdom",15
2502,"Anders  Rahbek Økonomisk Institut, Københavns Universitet, København, Denmark",15
2502,"Wendy  Carlin Department of Economics, University College London (UCL), London, United Kingdom",15
2502,"Emanuel  Ornelas Escola de Economia de São Paulo (EESP), Fundação Getúlio Vargas (FGV), São Paulo, Brazil",15
2502,"Richard J. Murnane National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",15
2502,"Thomas J. Kniesner Department of Economics, School of Politics and Economics, Claremont Graduate University, Claremont, California (USA)",15
2502,"Matteo  Manera Dipartimento di Economia, Metodi Quantitativi e Strategie d'Impresa (DEMS), Scuola di Economia e Statistica, Università degli Studi di Milano-Bicocca, Milano, Italy",15
2502,"Gustavo Jaime Ventura Department of Economics, W.P. Carey School of Business, Arizona State University, Tempe, Arizona (USA)",15
2502,"Carl-Johan  Dalgaard Økonomisk Institut, Københavns Universitet, København, Denmark",15
2502,"Lars Birger Jonung Nationalekonomiska Institutionen, Ekonomihögskolan, Lunds Universitet, Lund, Sweden",15
2502,"Neng  Wang Finance and Economics Department, Graduate School of Business, Columbia University, New York City, New York (USA)National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",15
2502,"Bruce A. Weinberg Department of Economics, Ohio State University, Columbus, Ohio (USA)",15
2502,"Kala  Krishna Department of Economics, Pennsylvania State University, State College, Pennsylvania (USA)",15
2502,"Ekkehart  Boehmer Département Comptabilité, Droit, Finance et Économie, Groupe EDHEC (École de Hautes Études Commerciales du Nord), Lille/Paris, France",15
2502,"Rajiv  Vohra Economics Department, Brown University, Providence, Rhode Island (USA)",15
2502,Olivier  Cadot †,15
2502,"Pavel  Ciaian Joint Research Centre, European Commission, Ispra, Italy",15
2502,"Peter William Wright Department of Economics, University of Sheffield, Sheffield, United Kingdom",15
2502,"Claudia  Kemfert DIW Berlin (Deutsches Institut für Wirtschaftsforschung), Berlin, Germany",15
2502,"Tarun  Ramadorai Business School, Imperial College, London, United Kingdom",15
2502,"Stefano  Breschi Knowledge, Internationalization and Technology Studies (KITeS/CESPRI), Università Commerciale Luigi Bocconi, Milano, Italy",15
2502,"Anil B. Deolalikar School of Public Policy, University of California-Riverside, Riverside, California (USA)Department of Economics, University of California-Riverside, Riverside, California (USA)",15
2502,"Thomas J. Prusa Department of Economics, Rutgers University-New Brunswick, New Brunswick, New Jersey (USA)",15
2502,"Ernst-Ludwig  von Thadden Abteilung für Volkswirtschaftslehre, Universität Mannheim, Mannheim, Germany",15
2502,"Michael R. Roberts Finance Department, Wharton School of Business, University of Pennsylvania, Philadelphia, Pennsylvania (USA)",15
2502,"Stephen J. Trejo Department of Economics, University of Texas-Austin, Austin, Texas (USA)",15
2502,"Dirk G. Baur Kühne Logistics University, Hamburg, Germany",15
2502,"Hamid  Mehran Federal Reserve Bank of New York, New York City, New York (USA)",15
2502,"Ted  Joyce Zicklin School of Business, Baruch College, City University of New York (CUNY), New York City, New York (USA)",15
2502,"Philip J  Cook Sanford School of Public Policy, Duke University, Durham, North Carolina (USA)",15
2502,"Rodney Edward Falvey School of Business, Bond University, Gold Coast, Australia",15
2502,Karl E. Case II†,15
2502,"Gustavo A. Crespi Inter-American Development Bank, Washington, District of Columbia (USA)",15
2502,"Ben  Craig Federal Reserve Bank of Cleveland, Cleveland, Ohio (USA)",15
2502,"Jacques  Melitz Centre d'études prospectives et d'informations internationales (CEPII), Paris, FranceCentre de Recherche en Économie et Statistique (CREST), Palaiseau, France",15
2502,"John C. Driscoll Federal Reserve Board (Board of Governors of the Federal Reserve System), Washington, District of Columbia (USA)",15
2502,"Tim  Jenkinson Saïd Business School, Oxford University, Oxford, United Kingdom",15
2502,"Kunal  Sen Institute for Development Policy and Management (IDPM), School of Environment and Development, University of Manchester, Manchester, United Kingdom",15
2502,"Paul H. Malatesta Department of Finance and Business Economics, Michael G. Foster School of Business, University of Washington, Seattle, Washington (USA)",15
2502,Jonathan  Guryan,15
2502,"George R Parsons Department of Economics, Lerner College of Business and Economics, University of Delaware, Newark, Delaware (USA)",15
2502,"Arlington Walton Williams Department of Economics, Indiana University, Bloomington, Indiana (USA)",15
2502,"Michael  Woolcock Economics Research, World Bank Group, Washington, District of Columbia (USA)",15
2502,"Michel  Juillard Banque de France, Paris, France",15
2502,"Sonia Radhika Bhalotra Economics Department, University of Essex, Colchester, United Kingdom",15
2502,"Judith Ann Chevalier School of Management, Yale University, New Haven, Connecticut (USA)",15
2502,"Federico  Echenique Division of Social Sciences, California Institute of Technology, Pasadena, California (USA)",15
2502,"Mohammed  Abdellaoui HEC Paris (École des Hautes Études Commerciales), Jouy-en-Josas, France",15
2502,"Peter  Murrell Department of Economics, University of Maryland, College Park, Maryland (USA)",15
2502,"Jeffrey  Zabel Department of Economics, Tufts University, Medford, Massachusetts (USA)",15
2502,Rita  Almeida,15
2502,"Thomas  Laubach Federal Reserve Board (Board of Governors of the Federal Reserve System), Washington, District of Columbia (USA)",15
2502,"Werner  Eichhorst Institute of Labor Economics (IZA), Bonn, Germany",15
2502,"Mark  McGillivray Department of Economics, Business School, Deakin University, Melbourne, Australia",15
2502,"David J. Pannell Agricultural and Resource Economics, UWA School of Agriculture and Environment, University of Western Australia, Perth, Australia",15
2502,"Monika  Schnitzer Volkswirtschaftliche Fakultät, Ludwig-Maximilians-Universität München, München, Germany",15
2502,"Alessandra  Guariglia Department of Economics, University of Birmingham, Birmingham, United Kingdom",15
2502,"John  Wooders Economics, New York University Abu Dhabi, Abu Dhabi, United Arab Emirates",15
2502,"Nancy L. Stokey Department of Economics, University of Chicago, Chicago, Illinois (USA)",15
2502,"Nigel  Key Economic Research Service, Department of Agriculture, Government of the United States, Washington, District of Columbia (USA)",15
2502,"Klaus  Schaeck School of Economics, Finance and Management, University of Bristol, Bristol, United Kingdom",15
2502,"Luca  Grilli Dipartimento di Ingegneria Gestionale, Politecnico di Milano, Milano, Italy",15
2502,David  Reiley,15
2502,"Franco  Peracchi Economics Department, Georgetown University, Washington, District of Columbia (USA)",15
2502,"Bernard J.-M. Caillaud Paris School of Economics, Paris, France",15
2502,"Zvi  Bodie Department of Finance, Questrom School of Business, Boston University, Boston, Massachusetts (USA)",15
2502,"Furio Camillo Rosati Centro di Studi Internazionali Sull'Economia e la Sviluppo (CEIS), Facoltà di Economia, Università degli Studi di Roma ""Tor Vergata"", Roma, Italy",15
2502,"James M. Nason Department of Economics, Poole College of Management, North Carolina State University, Raleigh, North Carolina (USA)",15
2502,"Alan  de Brauw International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",15
2502,"Sofia Berto Villas-Boas Department of Agricultural and Resource Economics, University of California-Berkeley, Berkeley, California (USA)",15
2502,"Brian Thomas Nolan Economics, Oxford Martin School, Oxford University, Oxford, United Kingdom",15
2502,Conchita  D'Ambrosio,15
2502,"Tim  Haab Department of Agricultural, Environmental and Development Economics, Ohio State University, Columbus, Ohio (USA)",15
2502,"Simon  Wren-Lewis Department of Economics, Oxford University, Oxford, United Kingdom",15
2502,"Scott  Schuh Economic Research, Federal Reserve Bank of Boston, Boston, Massachusetts (USA)",15
2502,"Alok K. Bohara Department of Economics, University of New Mexico, Albuquerque, New Mexico (USA)",15
2502,"Stefan  Bender Deutsche Bundesbank, Frankfurt, Germany",15
2502,"Paul  Heidhues Düsseldorf Institute for Competition Economics (DICE), Wirtschaftswissenschaftliche Fakultät, Heinriche-Heine-Universität Düsseldorf, Düsseldorf, Germany",15
2502,"Paul  Seabright Institute for Advanced Study in Toulouse (IAST), Toulouse School of Economics (TSE), Toulouse, France",15
2502,Jeffrey Stuart Hammer,15
2502,"Susan K. Laury Experimental Economics Center, Department of Economics, Andrew Young School of Policy Studies, Georgia State University, Atlanta, Georgia (USA)",15
2502,"Mark Philip Taylor Institute for Social and Economic Research (ISER), University of Essex, Colchester, United Kingdom",15
2502,"Massimo  Bordignon Dipartimento di Economia e Finanza, Dipartimenti e Istituti di Scienze Economiche, Università Cattolica del Sacro Cuore, Milano, Italy",15
2502,"Barbara  Sianesi Institute for Fiscal Studies (IFS), London, United KingdomESRC Centre for the Microeconomic Analysis of Public Policy (CPP), Institute for Fiscal Studies (IFS), London, United Kingdom",15
2502,"Spiro E Stefanou Food and Resource Economics Department, University of Florida, Gainesville, Florida (USA)",15
2502,"Ben R. Martin Science Policy Research Unit (SPRU), Sussex Business School, University of Sussex, Brighton, United Kingdom",15
2502,"Andreas  Schrimpf Bank for International Settlements (BIS), Basel, Switzerland",15
2502,George E. Johnson †,15
2502,"Julien  Chevallier Institut de Préparation à l'Administration et à la Gestion (IPAG), Paris, France",15
2502,Tapan  Mitra †,15
2502,Paul D. Evans †,15
2502,"Christian  Zehnder Faculté des Hautes Études Commerciales (HEC), Université de Lausanne, Lausanne, Switzerland",15
2502,"David C. Ribar Melbourne Institute of Applied Economic and Social Research (MIAESR), Faculty of Business and Economics, University of Melbourne, Melbourne, Australia",15
2502,"Belton M. Fleisher Central University of Finance and Economics (CUFE), Beijing, China",15
2502,"Arnaud  Costinot Economics Department, Massachusetts Institute of Technology (MIT), Cambridge, Massachusetts (USA)National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",15
2502,"Jon  Steinsson Department of Economics, University of California-Berkeley, Berkeley, California (USA)",15
2502,"Philip  Garcia Department of Agricultural and Consumer Economics, University of Illinois at Urbana-Champaign, Urbana-Champaign, Illinois (USA)",15
2502,"Alex  Anas Department of Economics, State University of New York-Buffalo (SUNY), Buffalo, New York (USA)",15
2502,"Per  Johansson Institutet för Arbetsmarknads- och Utbildningspolitisk Utvärdering (IFAU), Arbetsmarknadsdepartementet, Government of Sweden, Uppsala, SwedenNationalekonomiska Institutionen, Uppsala Universitet, Uppsala, Sweden",15
2502,Yujiro  Hayami †,15
2906,"Takao  Kato Department of Economics, Colgate University, Hamilton, New York (USA)",14
2906,"Niclas  Berggren Institutet för Näringslivsforskning (IFN), Stockholm, Sweden",14
2906,"Mikhail  Chernov Finance Group, Anderson Graduate School of Management, University of California-Los Angeles (UCLA), Los Angeles, California (USA)National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",14
2906,"Kelly  Bedard Department of Economics, University of California-Santa Barbara (UCSB), Santa Barbara, California (USA)",14
2906,"Albert  Sole-Olle Institut d'Economia de Barcelona (IEB), Facultat d'Economia i Empresa, Universitat de Barcelona, Barcelona, Spain",14
