Rank,Author,Score
2327,"Maarten  Janssen Institut für Volkswirtschaftslehre, Fakultät für Wirtschaftswissenschaften, Universität Wien, Wien, Austria",853
2332,"Neil R. Ericsson Federal Reserve Board (Board of Governors of the Federal Reserve System), Washington, District of Columbia (USA)",852
2332,"Gordon M. Phillips Tuck School of Business, Dartmouth College, Hanover, New Hampshire (USA)",852
2332,"Jacob Antoon Bikker de Nederlandsche Bank, Amsterdam, Netherlands",852
2335,"Seow Eng  Ong Department of Real Estate, National University of Singapore (NUS), Singapore, Singapore",851
2335,Christos  Floros,851
2335,"Ann L. Owen Department of Economics, Hamilton College, Clinton, New York (USA)",851
2338,"Ines  Macho-Stadler Unitat de Fonaments de l'Anàlisi Econòmica, Departament d'Economia i Història Econòmica, Universitat Autònoma de Barcelona, Barcelona Graduate School of Economics (Barcelona GSE), Barcelona, Spain",850
2338,"Dries  Vermeulen School of Business and Economics, Maastricht University, Maastricht, NetherlandsGraduate School of Business and Economics (GSBE), School of Business and Economics, Maastricht University, Maastricht, Netherlands",850
2338,"Francoise  Forges Centre de Recherches en Mathématiques de la Décision (CEREMADE), Université Paris-Dauphine (Paris IX), Paris, FranceLaboratoire d'Économie de Dauphine (LEDa), Université Paris-Dauphine (Paris IX), Paris, France",850
2341,"Gregory Dawson Hess CESifo, München, Germany",849
2341,"Inkoo  Cho Department of Economics, University of Illinois at Urbana-Champaign, Urbana-Champaign, Illinois (USA)",849
2341,"Elyes  Jouini Centre de Recherches en Mathématiques de la Décision (CEREMADE), Université Paris-Dauphine (Paris IX), Paris, France",849
2344,"Tomas  Havranek Institut ekonomických studií, Univerzita Karlova v Praze, Praha, Czech Republic",848
2344,"Larry E. Jones Department of Economics, University of Minnesota, Minneapolis, Minnesota (USA)",848
2344,"Hartmut  Kliemt Frankfurt School of Finance and Management, Frankfurt, Germany",848
2344,"Patrick  Guillaumont Centre d'Études et de Recherches sur le Développement International (CERDI), École d'Économie, Université Clermont Auvergne, Clermont-Ferrand, FranceFondation pour les études et recherches sur le développment international (FERDI), Clermont-Ferrand, France",848
2344,"Juan Carlos Reboredo Departamento de Fundamentos da Análise Económica, Facultade de Ciencias Económicas e Empresariais, Universidade de Santiago de Compostela, Santiago de Compostela, Spain",848
2344,"John Stanley Metcalfe Manchester Institute of Innovation Research (MIoIR), Alliance Manchester Business School, University of Manchester, Manchester, United Kingdom",848
2344,"Rodolphe  Dos Santos Ferreira Bureau d'Économie Théorique et Appliquée (BETA), Nancy/Strasbourg, France",848
2344,Harald  Badinger,848
2344,"Krishna  Paudyal School of Business, University of Strathclyde, Glasgow, United KingdomEconomics Department, University of Strathclyde, Glasgow, United Kingdom",848
2344,"Livio  Stracca European Central Bank, Frankfurt am Main, Germany",848
2354,"Bruno  Jossa Dipartimento di Teoria Economica e Applicazioni, Università degli Studi di Napoli - ""Federico II"", Napoli, Italy",847
2354,"George M. Constantinides Booth School of Business, University of Chicago, Chicago, Illinois (USA)",847
2354,"Andreas  Stephan Centre for Entrepreneurship and Spatial Economics (CEnSE), Internationella Handelshögskolan, Jönköping Universitet, Jönköping, Sweden",847
2354,"David  Dranove Kellogg Graduate School of Management, Northwestern University, Evanston, Illinois (USA)",847
2354,"Xinshen  Diao International Food Policy Research Institute (IFPRI), Washington, District of Columbia (USA)",847
2354,"John Troy Scott Economics Department, Dartmouth College, Hanover, New Hampshire (USA)",847
2354,"Andrew Theo Levin Economics Department, Dartmouth College, Hanover, New Hampshire (USA)",847
2354,"Valerie Ann Ramey Department of Economics, University of California-San Diego (UCSD), La Jolla, California (USA)",847
2354,"Paolo  Pini Dipartimento di Economia e Management, Università degli Studi di Ferrara, Ferrara, Italy",847
2363,"Kent Donald Messer Department of Applied Economics and Statistics, University of Delaware, Newark, Delaware (USA)",846
2363,"Richard G. Newell Resources for the Future (RFF), Washington, District of Columbia (USA)",846
2363,"Harvey  Rosen Griswold Center for Economic Policy Studies, Department of Economics, Princeton University, Princeton, New Jersey (USA)",846
2366,"Henning  Bohn Department of Economics, University of California-Santa Barbara (UCSB), Santa Barbara, California (USA)",845
2366,"Martin  Sola Departamento de Economía, Universidad Torcuato Di Tella, Buenos Aires, Argentina",845
2366,"Tommaso  Agasisti Dipartimento di Ingegneria Gestionale, Politecnico di Milano, Milano, Italy",845
2366,"Don P. Clark Department of Economics, College of Business, University of Tennessee-Knoxville, Knoxville, Tennessee (USA)",845
2370,"Eric R. Young Department of Economics, University of Virginia, Charlottesville, Virginia (USA)",844
2370,"Antoine  Martin Research and Statistics Group, Federal Reserve Bank of New York, New York City, New York (USA)",844
2370,"Vincent Raymond Reinhart American Enterprise Institute, Washington, District of Columbia (USA)",844
2370,"Franziska M. Bremus DIW Berlin (Deutsches Institut für Wirtschaftsforschung), Berlin, Germany",844
2370,"Huberto M. Ennis Economic Research Division, Federal Reserve Bank of Richmond, Richmond, Virginia (USA)",844
2375,"Jamal  Bouoiyour Centre D'Analyse Théorique et de Traitement des données économiques (CATT), Faculté de Droit d'Économie et de Gestion, Université de Pau et des Pays de l'Adour, Pau, France",843
2375,"Patrizio  Tirelli Dipartimento di Economia, Metodi Quantitativi e Strategie d'Impresa (DEMS), Scuola di Economia e Statistica, Università degli Studi di Milano-Bicocca, Milano, Italy",843
2375,"David M. Zimmer Economics Department, Western Kentucky University, Bowling Green, Kentucky (USA)",843
2375,"Robert Andrew Margo Department of Economics, Boston University, Boston, Massachusetts (USA)",843
2375,"Monica  Billio Dipartimento di Economia, Università Ca' Foscari Venezia, Venezia, Italy",843
2375,"Miguel  Leon-Ledesma School of Economics, University of Kent, Canterbury, United Kingdom",843
2381,"Patrick W. Schmitz Wirtschafts- und Sozialwissenschaftliche Fakultät, Universität zu Köln, Köln, Germany",842
2381,"Marcello  Signorelli Dipartimento di Economia, Università degli Studi di Perugia, Perugia, Italy",842
2381,"Dhammika  Dharmapala Institute of Law and Economics, Law School, University of Chicago, Chicago, Illinois (USA)",842
2381,"Pol  Antras Department of Economics, Harvard University, Cambridge, Massachusetts (USA)",842
2381,"Roderick M. Rejesus Department of Agricultural and Resource Economics, North Carolina State University, Raleigh, North Carolina (USA)",842
2381,"Markus  Frolich Institute of Labor Economics (IZA), Bonn, GermanySchweizerisches Institut für empirische Wirtschaftsforschung, School of Economics and Political Science, Universität St. Gallen, Sankt Gallen, Switzerland",842
2381,"Eric  Brousseau Dauphine Recherches en Management (DRM), Université Paris-Dauphine (Paris IX), Paris, France",842
2381,"Rameshwar  Dubey Liverpool Business School, Liverpool John Moores University, Liverpool, United Kingdom",842
2381,"Luigi  Pistaferri Department of Economics, Stanford University, Stanford, California (USA)",842
2381,"Yi  Lu School of Economics and Management, Tsinghua University, Beijing, China",842
2381,"Dennis W. Carlton Booth School of Business, University of Chicago, Chicago, Illinois (USA)",842
2381,"Theo Stefan Eicher Department of Economics, University of Washington, Seattle, Washington (USA)",842
2381,"Tim Oliver Berg Deutsche Bundesbank, Frankfurt, Germany",842
2394,"Alain Jacques Chateauneuf Institut de Préparation à l'Administration et à la Gestion (IPAG), Paris, FranceParis School of Economics, Paris, France",841
2394,"Charles Yuji Horioka Research Institute for Economics and Business Administration (RIEB), Kobe University, Kobe, Japan",841
2394,"Peter Charles Boxall Department of Resource Economics and Environmental Sociology (REES), University of Alberta, Edmonton, Canada",841
2394,Jan  Oosterhaven,841
2394,"Koichi  Futagami Graduate School of Economics, Osaka University, Osaka, Japan",841
2394,Soren Bo Nielsen †,841
2400,"Aleksander  Berentsen Research Division, Federal Reserve Bank of St. Louis, St. Louis, Missouri (USA)",840
2400,"Shlomo  Weber New Economic School (NES), Moscow, Russia",840
2400,"Petter  Lundborg Nationalekonomiska Institutionen, Ekonomihögskolan, Lunds Universitet, Lund, Sweden",840
2400,"Michael Christopher Burda Institut für Wirtschaftstheorie II, Wirtschaftswissenschaftliche Fakultät, Humboldt-Universität Berlin, Berlin, GermanySchumpeter Institut, Wirtschaftswissenschaftliche Fakultät, Humboldt-Universität Berlin, Berlin, Germany",840
2404,Ugo  Fratesi,839
2404,"Sumit  Agarwal Department of Economics, National University of Singapore (NUS), Singapore, Singapore",839
2404,"Stefan  Gerlach Central Bank of Ireland, Dublin, Ireland",839
2404,"Ricardo  Hausmann Kennedy School of Government, Harvard University, Cambridge, Massachusetts (USA)Center for International Development, Kennedy School of Government, Harvard University, Cambridge, Massachusetts (USA)",839
2408,"Julien  Matheron Banque de France, Paris, France",838
2408,"Soren  Blomquist Uppsala Center for Fiscal Studies (UCFS), Nationalekonomiska Institutionen, Uppsala Universitet, Uppsala, Sweden",838
2408,"Natalia  Shagaida Russian Presidential Academy of National Economy and Public Administration (RANEPA), Moscow, RussiaGaidar Institute for Economic Policy, Moscow, Russia",838
2408,"Paulo Klinger Monteiro EPGE Escola Brasileira de Economia e Finanças, Fundação Getúlio Vargas (FGV), Rio de Janeiro, Brazil",838
2408,"Ian  Tonks School of Economics, Finance and Management, University of Bristol, Bristol, United Kingdom",838
2408,"Angelo  Antoci Dipartimento di Scienze Economiche e Aziendali, Università degli Studi di Sassari, Sassari, Italy",838
2414,"Helge  Berger Fachbereich Wirtschaftswissenschaft, Freie Universität Berlin, Berlin, GermanyInternational Monetary Fund (IMF), Washington, District of Columbia (USA)",837
2414,"Eddie  Dekel Department of Economics, Northwestern University, Evanston, Illinois (USA)Eitan Berglas School of Economics, Tel Aviv University, Tel Aviv, Israel",837
2414,"Michael T Kiley Federal Reserve Board (Board of Governors of the Federal Reserve System), Washington, District of Columbia (USA)",837
2414,"Ira N. Gang Department of Economics, Rutgers University-New Brunswick, New Brunswick, New Jersey (USA)",837
2414,"Stephane  Auray Centre de Recherche en Économie et Statistique (CREST), Palaiseau, France",837
2414,"Geraint  Johnes Department of Economics, Management School, Lancaster University, Lancaster, United Kingdom",837
2414,"Salvatore  Di Falco Geneva School of Economics and Management, Université de Genève, Genève, Switzerland",837
2414,"Stanley L Winer Department of Economics, Carleton University, Ottawa, Canada",837
2422,"Naoyuki  Yoshino Asian Development Bank Institute, Asian Development Bank, Tokyo, Japan",836
2422,"Erik  Hurst Applied Economics Workshop, Booth School of Business, University of Chicago, Chicago, Illinois (USA)",836
2422,"Massimo  Morelli Innocenzo Gasparini Institute for Economic Research (IGIER), Università Commerciale Luigi Bocconi, Milano, Italy""Carlo F. Dondena"" Centre for Research on Social Dynamics (DONDENA), Università Commerciale Luigi Bocconi, Milano, Italy",836
2422,"Emilian  Dobrescu Centrul de Modelare Macroeconomica, Institutul National de Cercetari Economice (INCE), Academia Romana, Bucureşti, Romania",836
2422,Marcos  Escobar Anel,836
2427,"Manuel  Arellano Centro de Estudios Monetarios y Financieros (CEMFI), Madrid, Spain",835
2427,"Stephen Walter Salant Department of Agricultural and Resource Economics, University of Maryland, College Park, Maryland (USA)",835
2427,"Salim  Rashid Department of Economics, Faculty of Business and Economics, East West University, Dhaka, Bangladesh",835
2427,"Oliver D. Hart Department of Economics, Harvard University, Cambridge, Massachusetts (USA)",835
2431,"Alessandro  Nuvolari Laboratory of Economics and Management (LEM), Scuola Superiore Sant'Anna, Pisa, Italy",834
2431,"Denzil G. Fiebig School of Economics, UNSW Business School, UNSW Sydney, Sydney, Australia",834
2431,"Omar  Licandro Centre for Finance, Credit and Macroeconomics (CFCM), School of Economics, University of Nottingham, Nottingham, United Kingdom",834
2431,"Darius Noshir Lakdawalla Leonard D. Schaeffer Center for Health Policy and Economics, University of Southern California, Los Angeles, California (USA)",834
2431,"John M. Antle Departments of Applied Economics, Oregon State University, Corvallis, Oregon (USA)",834
2431,"Mahinda  Siriwardana School of Economics, Business School, University of New England, Armidale, AustraliaBusiness School, University of New England, Armidale, Australia",834
2431,"In  Choi College of Economics, Sogang University, Seoul, South Korea",834
2438,"Michael  Grimm Fakultät für Wirtschaftswissenschaften, Universität Passau, Passau, Germany",833
2438,"Gary George Madden Curtin Business School, Curtin University, Perth, AustraliaCommunication Economics and Electronic Markets (CEEM) Research Centre, Curtin Business School, Curtin University, Perth, Australia",833
2438,"Seong-Min  Yoon Department of Economics, Pusan National University, Pusan, South Korea",833
2438,"Michael R. Caputo Department of Economics, College of Business Administration, University of Central Florida, Orlando, Florida (USA)",833
2438,"Paula E. Stephan Department of Economics, Andrew Young School of Policy Studies, Georgia State University, Atlanta, Georgia (USA)",833
2438,"Oliver  Hulsewig Fakultät für Betriebswirtschaft, Hochschule München, München, Germany",833
2438,"Ruud Aloysius de Mooij International Monetary Fund (IMF), Washington, District of Columbia (USA)",833
2438,"David N. Weil Economics Department, Brown University, Providence, Rhode Island (USA)",833
2446,"David Neil Laband Department of Economics, Auburn University, Auburn, Alabama (USA)",832
2446,"Joel  Watson Department of Economics, University of California-San Diego (UCSD), La Jolla, California (USA)",832
2448,"Vincenzo  Galasso Dipartimento di Analisi delle Politiche e Management Pubblico, Università Commerciale Luigi Bocconi, Milano, Italy",831
2448,"Miroslav  Verbic Ekonomska fakuteta, Univerza v Ljubljani, Ljubljana, Slovenia",831
2448,"Franz Rudolf Hahn Österreichisches Institut für Wirtschaftsforschung (WIFO), Wien, Austria",831
2448,"Anwar  Shah World Bank Group, Washington, District of Columbia (USA)",831
2448,"Nezih  Guner Centro de Estudios Monetarios y Financieros (CEMFI), Madrid, Spain",831
2453,"Andreas  Hornstein Federal Reserve Bank of Richmond, Richmond, Virginia (USA)",830
2454,"Eric  van Wincoop Department of Economics, University of Virginia, Charlottesville, Virginia (USA)",829
2454,"Luis Eduardo Arango Thomas Banco de la Republica de Colombia, Bogotá, Colombia",829
2454,"Santiago  Lago-Penas GEN - Governance and Economics research Network, Facultade de Ciencias Empresariais e Turismo, Universidade de Vigo, Ourense, Spain",829
2454,"Santanu  Roy Department of Economics, Southern Methodist University, Dallas, Texas (USA)",829
2454,"Morris  Altman Business School, Faculty of Business and Law, University of Newcastle, Callaghan, Australia",829
2454,"Nejat  Anbarci Department of Economics and Finance, Business School, Durham University, Durham, United Kingdom",829
2454,"Benny  Geys Institutt for samfunnsøkonomi, BI Handelshøyskolen, Oslo, Norway",829
2454,"Joon Y. Park Department of Economics, Indiana University, Bloomington, Indiana (USA)",829
2454,"Sandra  Poncet Centre d'études prospectives et d'informations internationales (CEPII), Paris, FranceParis School of Economics, Paris, France",829
2463,"Raymond G. Riezman Institut for Økonomi, Aarhus Universitet, Aarhus, Denmark",828
2463,"Henri R. Sneessens Institut de Recherche Économique et Sociale (IRES), Louvain Institute of data Analysis and Modelling in Economics and Statistics (LIDAM), Université Catholique de Louvain, Louvain-la-Neuve, Belgium",828
2463,"Zhiguo  He Booth School of Business, University of Chicago, Chicago, Illinois (USA)",828
2463,"Jan  Kregel Levy Economics Institute, Bard College, Annandale-on-Hudson, New York (USA)",828
2463,"Helen H. Jensen Department of Economics, Iowa State University, Ames, Iowa (USA)Center for Agricultural and Rural Development (CARD), Iowa State University, Ames, Iowa (USA)",828
2463,"Philippe  Bacchetta Départment d'économétrie et d'économie politique (DEEP), Faculté des Hautes Études Commerciales (HEC), Université de Lausanne, Lausanne, SwitzerlandSwiss Finance Institute, Genève/Zürich, Switzerland",828
2469,"Sebastien  Laurent École d'Économie d'Aix-Marseille, Aix-Marseille Université, Aix-en-Provence/Marseille, France",827
2470,"Michele  Moretto Dipartimento di Scienze Economiche ""Marco Fanno"", Università degli Studi di Padova, Padova, Italy",826
2470,"Christophe  Blot Centre de recherche en Économie (OFCE), Sciences économiques, Sciences Po, Paris, France",826
2470,"Augustin Kwasi Fosu Institute of Statistical, Social and Economic Research (ISSER), University of Ghana, Legon, Ghana",826
2470,"Thomas A Garrett Department of Economics, University of Mississippi, University, Mississippi (USA)",826
2470,"Eric Baird French Department of Economics, University College London (UCL), London, United Kingdom",826
2475,"Stan  Hurn School of Economics and Finance, Business School, Queensland University of Technology, Brisbane, AustraliaNational Centre for Econometric Research (NCER), Brisbane/Sydney, Australia",825
2475,"Sarantis  Kalyvitis Department of International and European Economic Studies, Athens University of Economics and Business (AUEB), Athens, Greece",825
2475,"Devashish  Mitra Department of Economics, Maxwell School, Syracuse University, Syracuse, New York (USA)",825
2475,"Rodrigo  Fuentes Instituto de Economía, Facultad de Ciencia Económicas y Administrativas, Pontificia Universidad Católica de Chile, Santiago, Chile",825
2475,"Charles Peter Timmer Department of Economics, Harvard University, Cambridge, Massachusetts (USA)",825
2475,"Joscha  Beckmann Wirtschaftswissenschaften, Ernst-Moritz-Arndt-Universität Greifswald, Greifswald, Germany",825
2475,"Richard David Portes Department of Economics, London Business School (LBS), London, United Kingdom",825
2475,"Andrey  Shastitko Russian Presidential Academy of National Economy and Public Administration (RANEPA), Moscow, RussiaFaculty of Economics, M. V. Lomonosov Moscow State University, Moscow, Russia",825
2475,"Roman M. Sheremeta Department of Economics, Weatherhead School of Management, Case Western Reserve University, Cleveland, Ohio (USA)",825
2475,"Robert Zachary Lawrence Kennedy School of Government, Harvard University, Cambridge, Massachusetts (USA)National Bureau of Economic Research (NBER), Cambridge, Massachusetts (USA)",825
2475,James  Banks,825
2486,"Vito Antonio Muscatelli CESifo, München, GermanyDepartment of Economics, Adam Smith Business School, University of Glasgow, Glasgow, United Kingdom",824
2486,Ananth  Madhavan,824
2486,"Ted  Bergstrom Department of Economics, University of California-Santa Barbara (UCSB), Santa Barbara, California (USA)",824
2486,"Marco  Percoco Dipartimento di Analisi delle Politiche e Management Pubblico, Università Commerciale Luigi Bocconi, Milano, Italy",824
2486,"Frank  Asche Institutt for Industriell Økonomi, Risikostyring og Planlegging, Universitetet i Stavanger, Stavanger, Norway",824
2486,"Florian  Chatagny KOF Swiss Economic Institute, Department of Management, Technology and Economics (D-MTEC), Eidgenössische Technische Hochschule Zürich (ETHZ), Zürich, Switzerland",824
2492,"Francesco  Aiello Dipartimento di Scienze Economiche, Statistiche e Finanziarie ""Giovanni Anania"", Università degli Studi della Calabria, Arcavacata di Rende, Italy",823
2492,"Armin  Schmutzler Institut für Volkswirtschaftslehre, Wirtschaftswissenschaftliche Fakutät, Universität Zürich, Zürich, Switzerland",823
2492,Daniel Joseph Graham,823
2492,"Jorg  Breitung Institut für Ökonometrie und OR, Rheinische Friedrich-Wilhelms-Universität Bonn, Bonn, Germany",823
2492,"Paul W. Rhode Economics Department, University of Michigan, Ann Arbor, Michigan (USA)",823
2492,"Patrick  Honohan Department of Economics, Trinity College Dublin, Dublin, Ireland",823
2498,"Erdal  Tekin School of Public Affairs, American University, Washington, District of Columbia (USA)",822
2498,"Hubert  Kempf Département de sciences sociales, École Normale Supérieure Paris-Saclay (ENS), Cachan, France",822
2498,"Lubos  Komarek Institut ekonomických studií, Univerzita Karlova v Praze, Praha, Czech RepublicČeská Národní Banka, Praha, Czech Republic",822
2498,"Utku  Unver Department of Economics, Boston College, Chestnut Hill, Massachusetts (USA)",822
2498,"Naoki  Yoshihara Department of Economics, University of Massachusetts-Amherst, Amherst, Massachusetts (USA)",822
2503,"Philippe  Martin Department of Economics, Sciences économiques, Sciences Po, Paris, France",821
2503,"Phillip B. Levine Department of Economics, Wellesley College, Wellesley, Massachusetts (USA)",821
2503,"Ariel  Dinar Water Science and Policy Center, University of California-Riverside, Riverside, California (USA)",821
2506,"Finn R. Forsund Økonomisk institutt, Universitetet i Oslo, Oslo, Norway",820
2507,"Carl  Davidson Economics Department, Michigan State University, East Lansing, Michigan (USA)",819
2507,"Larry Dongxiao Qiu Faculty of Business and Economics, University of Hong Kong, Pokfulam, Hong Kong",819
2507,"Sam  Peltzman Booth School of Business, University of Chicago, Chicago, Illinois (USA)",819
2507,"Olaf Elmar Hubler Wirtschaftswissenschaftliche Fakultät, Leibniz Universität Hannover, Hannover, Germany",819
2507,"Jeffrey  Zabel Department of Economics, Tufts University, Medford, Massachusetts (USA)",819
2512,"George  Hondroyiannis Bank of Greece, Athens, GreeceDepartment of Home Economics and Ecology, Harokopio University, Athens, Greece",818
2512,"Philip J. Reny Department of Economics, University of Chicago, Chicago, Illinois (USA)",818
2512,"Richard G. Anderson Center for Economics and the Environment (CEE), John W. Hammond Institute for Free Enterprise, School of Business and Entrepreneurship, Lindenwood University, St. Charles, Missouri (USA)",818
2512,"Esther  Ruiz Departamento de Estadistica, Universidad Carlos III de Madrid, Madrid, Spain",818
2512,"Raghbendra  Jha Arndt-Corden Department of Economics, Crawford School of Public Policy, Australian National University, Canberra, Australia",818
2512,"David C. Finnoff Department of Economics, College of Business, University of Wyoming, Laramie, Wyoming (USA)",818
2518,"Robert  Inklaar Groningen Growth and Development Centre (GGDC), Faculteit Economie en Bedrijfskunde, Rijksuniversiteit Groningen, Groningen, Netherlands",817
2518,"Axel  Ockenfels Staatswissenschaftliches Seminar, Wirtschafts- und Sozialwissenschaftliche Fakultät, Universität zu Köln, Köln, Germany",817
2518,"Susan  Thorp Discipline of Finance, Business School, University of Sydney, Sydney, Australia",817
2518,"Manuel A. Gomez Facultade de Economía e Empresa, Universidade da Coruña, A Coruña, Spain",817
2522,"John J. Seater Department of Economics, Poole College of Management, North Carolina State University, Raleigh, North Carolina (USA)",816
2522,"Peter  Mayerhofer Österreichisches Institut für Wirtschaftsforschung (WIFO), Wien, Austria",816
2522,"Andrzej  Skrzypacz Graduate School of Business, Stanford University, Stanford, California (USA)",816
2522,"Marc  Willinger Centre d'Économie de l'Environnement - Montpellier (CEE-M), Faculté de sciences économiques, Université de Montpellier, Montpellier, France",816
2522,"Wesley W. Wilson Department of Economics, University of Oregon, Eugene, Oregon (USA)",816
2522,"Thomas  Straubhaar Sr.Fachbereich Volkswirtschaftslehre, Universität Hamburg, Hamburg, Germany",816
2522,"Greg Warren Kaplan Department of Economics, University of Chicago, Chicago, Illinois (USA)",816
2529,"Jack M. Mintz School of Public Policy, University of Calgary, Calgary, Canada",815
2529,Horst  Siebert †,815
2529,"Klaus  Desmet Department of Economics, Southern Methodist University, Dallas, Texas (USA)",815
2529,"Stephan  Weiler Department of Economics, Colorado State University, Fort Collins, Colorado (USA)",815
2529,"Jonathan  Thomas School of Economics, University of Edinburgh, Edinburgh, United Kingdom",815
2529,"David  Roland-Holst Department of Agricultural and Resource Economics, University of California-Berkeley, Berkeley, California (USA)",815
2529,"Rafal  Weron Katedra Badań Operacyjnych i Inteligencji Biznesowej, Politechnika Wrocławska, Wrocław, Poland",815
2536,"Stephanos Τ. Papadamou Department of Economics, University of Thessaly, Thessaly, Greece",814
2536,"Christopher Mark Snyder Economics Department, Dartmouth College, Hanover, New Hampshire (USA)",814
2536,Herman O. Stekler †,814
2536,"Michael  Koetter Leibniz-Institut für Wirtschaftsforschung Halle (IWH), Halle, Germany",814
2536,"Friedrich  Breyer Fachbereich Wirtschaftswissenschaften, Universität Konstanz, Konstanz, Germany",814
2536,"Ingmar R. Prucha Department of Economics, University of Maryland, College Park, Maryland (USA)",814
2536,"Karel  Janda Institut ekonomických studií, Univerzita Karlova v Praze, Praha, Czech RepublicKatedra Bankovnictví a Pojišťovnictví, Fakulty Financí a Účetnictví, Vysoká Škola Ekonomická v Praze, Praha, Czech Republic",814
2536,"Gauti B. Eggertsson Economics Department, Brown University, Providence, Rhode Island (USA)",814
2544,"Mthuli  Ncube Blavatnik School of Government, Oxford University, Oxford, United Kingdom",813
2544,"Andreas  Lange Fachbereich Volkswirtschaftslehre, Universität Hamburg, Hamburg, Germany",813
2546,"Uschi  Backes-Gellner Institut für Betriebswirtschaftslehre, Wirtschaftswissenschaftliche Fakutät, Universität Zürich, Zürich, Switzerland",812
2546,"Jill Elizabeth Hobbs Department of Agricultural and Resource Economics, University of Saskatchewan, Saskatoon, Canada",812
2546,Charles T. Carlstrom †,812
2546,"William  Roberds Economic Research Department, Federal Reserve Bank of Atlanta, Atlanta, Georgia (USA)",812
2550,"Claudiu Tiberiu Albulescu Facultatea de Management în Producţie şi Transporturi, Universitatea Politehnica Timişoara, Timişoara, Romania",811
2550,"Lars  Sorgard Institutt for samfunnsøkonomi, Norges Handelshøyskole (NHH), Bergen, Norway",811
2552,"Claude  Fluet Département finance, assurance et immobilier, Faculté des sciences de l'administration, Université Laval, Québec, Canada",810
2553,"Alessandra  Faggian Social Science, Gran Sasso Science Institute (GSSI), L'Aquila, Italy",809
2553,"David A. Macpherson Department of Economics, Trinity University, San Antonio, Texas (USA)",809
2553,Hans Peter Binswanger-Mkhize †,809
2553,"Romain Alexandre Duval Research Department, International Monetary Fund (IMF), Washington, District of Columbia (USA)",809
2557,"Christian  Rammer Leibniz-Zentrum für Europäische Wirtschaftsforschung (ZEW), Mannheim, Germany",808
2557,"Faruk  Balli School of Economics and Finance, Business School, Massey University, Palmerston North, New Zealand",808
2557,"Harry  Clarke Department of Economics and Finance, La Trobe Business School, La Trobe University, Bundoora, Australia",808
2557,"Matthew D. Shapiro Economics Department, University of Michigan, Ann Arbor, Michigan (USA)",808
2557,"Ana Paula  Martins Faculdade de Ciências Económicas e Empresariais, Universidade Católica Portuguesa, Lisboa, Portugal",808
2557,"Peter M. Robinson Economics Department, London School of Economics (LSE), London, United Kingdom",808
2557,"Guiomar  Martin-Herran Subsección de Matemáticas, Departamento de Economía Aplicada, Facultad de Ciencias Económicas y Empresariales, Universidad de Valladolid, Valladolid, Spain",808
2564,"Ivan Nicholas Turok Economic Performance and Development, Human Sciences Research Council (HSRC), Pretoria, South Africa",807
2564,"El I. Thalassinos Department of Maritime Studies, University of Piraeus, Piraeus, Greece",807
2564,"Renfu  Luo China Center for Agricultural Policy (CCAP), Peking University, Beijing, China",807
2564,"Yudong  Wang School of Economics and Management, Nanjing University of Science and Technology, Nanjing, China",807
2564,"Richard  Arena Groupe de REcherche en Droit, Économie, Gestion (GREDEG), Institut Supérieur d'Économie et Management (ISEM), Université de Nice-Sophia Antipolis, Nice, France",807
2564,"Alberto  Bucci Dipartimento di Economia, Management e Metodi Quantitativi (DEMM), Università degli Studi di Milano, Milano, Italy",807
2564,"John C. Anyanwu African Development Bank, Abidjan, Côte d'Ivoire",807
2571,"Craig A. Depken IIDepartment of Economics, Belk College of Business, University of North Carolina-Charlotte, Charlotte, North Carolina (USA)",806
2571,"Robert Simon Hudson Business School, University of Hull, Hull, United Kingdom",806
2571,"Madeline  Zavodny Department of Economics and Geography, University of North Florida, Jacksonville, Florida (USA)",806
2571,"Miguel A. Malo Departamento de Economía e Historia Económica, Facultad de Economía y Empresa, Universidad de Salamanca, Salamanca, Spain",806
2571,"Olivier  L'Haridon Centre de Recherche en Économie et Management (CREM), Rennes/Caen, France",806
2571,"Jeffrey Robert Brown College of Business, University of Illinois at Urbana-Champaign, Urbana-Champaign, Illinois (USA)",806
2577,"Amy Ellen Schwartz Department of Economics, Maxwell School, Syracuse University, Syracuse, New York (USA)",805
2577,"Pierre  Picard Centre de Recherche en Économie et Statistique (CREST), Palaiseau, France",805
2577,"Utpal  Bhattacharya Department of Finance, Kelley School of Business, Indiana University, Bloomington, Indiana (USA)",805
2577,"Massimiliano  Bratti Dipartimento di Economia, Management e Metodi Quantitativi (DEMM), Università degli Studi di Milano, Milano, Italy",805
2577,"Mamoru  Kaneko School of Political Science and Economics, Faculty of Political Science and Economics, Waseda University, Tokyo, Japan",805
2577,"Mihaela  Simionescu (Bratu) Institutul de Prognoza Economica, Institutul National de Cercetari Economice (INCE), Academia Romana, Bucureşti, Romania",805
2577,"Stephen F. Hamilton Orfalea College of Business, California Polytechnic State University, San Luis Obispo, California (USA)",805
2577,"Frederic  Marty Groupe de REcherche en Droit, Économie, Gestion (GREDEG), Institut Supérieur d'Économie et Management (ISEM), Université de Nice-Sophia Antipolis, Nice, France",805
2577,"Nattavudh  Powdthavee Warwick Business School, University of Warwick, Coventry, United Kingdom",805
2577,"Yves  Balasko Department of Economics and Related Studies, University of York, York, United Kingdom",805
2577,"Werner  Eichhorst Institute of Labor Economics (IZA), Bonn, Germany",805
